State,District,Month,Cases
Jammu and Kashmir,JK_Kathua,14,2103
Jammu and Kashmir,JK_Kathua,15,175
Jammu and Kashmir,JK_Kathua,16,28
Jammu and Kashmir,JK_Kathua,17,0
Jammu and Kashmir,JK_Kishtwar,1,1
Jammu and Kashmir,JK_Kishtwar,2,21
Jammu and Kashmir,JK_Kishtwar,3,33
Jammu and Kashmir,JK_Kishtwar,4,125
Jammu and Kashmir,JK_Kishtwar,5,456
Jammu and Kashmir,JK_Kishtwar,6,952
Jammu and Kashmir,JK_Kishtwar,7,573
Jammu and Kashmir,JK_Kishtwar,8,510
Jammu and Kashmir,JK_Kishtwar,9,58
Jammu and Kashmir,JK_Kishtwar,10,4
Jammu and Kashmir,JK_Kishtwar,11,6
Jammu and Kashmir,JK_Kishtwar,12,48
Jammu and Kashmir,JK_Kishtwar,13,674
Jammu and Kashmir,JK_Kishtwar,14,791
Jammu and Kashmir,JK_Kishtwar,15,316
Jammu and Kashmir,JK_Kishtwar,16,139
Jammu and Kashmir,JK_Kishtwar,17,0
Jammu and Kashmir,JK_Kulgam,1,72
Jammu and Kashmir,JK_Kulgam,2,561
Jammu and Kashmir,JK_Kulgam,3,395
Jammu and Kashmir,JK_Kulgam,4,660
Jammu and Kashmir,JK_Kulgam,5,406
Jammu and Kashmir,JK_Kulgam,6,264
Jammu and Kashmir,JK_Kulgam,7,189
Jammu and Kashmir,JK_Kulgam,8,82
Jammu and Kashmir,JK_Kulgam,9,46
Jammu and Kashmir,JK_Kulgam,10,35
Jammu and Kashmir,JK_Kulgam,11,42
Jammu and Kashmir,JK_Kulgam,12,308
Jammu and Kashmir,JK_Kulgam,13,4313
Jammu and Kashmir,JK_Kulgam,14,3347
Jammu and Kashmir,JK_Kulgam,15,478
Jammu and Kashmir,JK_Kulgam,16,129
Jammu and Kashmir,JK_Kulgam,17,0
Jammu and Kashmir,JK_Kupwara,1,83
Jammu and Kashmir,JK_Kupwara,2,313
Jammu and Kashmir,JK_Kupwara,3,409
Jammu and Kashmir,JK_Kupwara,4,654
Jammu and Kashmir,JK_Kupwara,5,1404
Jammu and Kashmir,JK_Kupwara,6,1104
Jammu and Kashmir,JK_Kupwara,7,841
